customer_id,campaign_id,segment,signup_date,channel,campaign_cost,impressions,clicks,revenue,lead_date,conversion_date,converted
CUST1328,C119,Returning,2026-05-23,Social Media,5838.57,24053,917,159.97,2026-05-23,2026-05-24,1
CUST1329,C115,New,2026-02-23,Email,723.62,17419,1486,,,,0
CUST1330,C112,Returning,2026-06-29,Referral,1998.97,31403,3948,,,,0
CUST1331,C118,Returning,2026-06-02,Social Media,3958.87,5703,233,,,,0
CUST1332,C116,High-value,2026-04-15,Social Media,4105.29,18332,760,,,,0
CUST1333,C103,Returning,2026-01-13,Google Ads,9052.37,46699,2464,,,,0
CUST1334,C111,New,2026-05-12,Organic,283.83,29286,2869,,,,0
CUST1335,C108,New,2026-01-24,Google Ads,6651.28,48252,3070,,,,0
CUST1336,C118,New,2026-06-01,Social Media,3958.87,5703,233,,,,0
CUST1337,C111,Returning,2026-05-06,Organic,283.83,29286,2869,,,,0
CUST1338,C108,New,2026-01-18,Google Ads,6651.28,48252,3070,,,,0
CUST1339,C106,Returning,2026-02-04,Email,1091.81,30669,2557,200.07,2026-02-08,2026-02-25,1
CUST1340,C113,New,2026-03-06,Email,1997.92,48436,3674,,,,0
CUST1341,C119,New,2026-05-29,Social Media,5838.57,24053,917,,,,0
CUST1342,C118,High-value,2026-06-02,Social Media,3958.87,5703,233,,,,0
CUST1343,C114,New,2026-04-12,Email,2692.19,32316,2759,,,,0
CUST1344,C115,New,2026-02-27,Email,723.62,17419,1486,,,,0
CUST1345,C104,Returning,2026-05-30,Email,2213.47,37727,3273,,,,0
CUST1346,C102,New,2026-01-02,Referral,1471.71,22781,2752,,,,0
CUST1347,C111,Returning,2026-05-09,Organic,283.83,29286,2869,,,,0
CUST1348,C119,Returning,2026-05-31,Social Media,5838.57,24053,917,,,,0
CUST1349,C103,New,2026-01-06,Google Ads,9052.37,46699,2464,,,,0
CUST1350,C115,Returning,2026-02-22,Email,723.62,17419,1486,107.9,2026-02-26,2026-03-09,1
CUST1351,C106,Returning,2026-01-31,Email,1091.81,30669,2557,,,,0
CUST1352,C112,New,2026-07-07,Referral,1998.97,31403,3948,95.07,2026-07-09,2026-07-24,1
CUST1353,C109,New,2026-04-09,Referral,2024.51,43004,7521,,,,0
CUST1354,C106,New,2026-02-05,Email,1091.81,30669,2557,102.76,2026-02-07,2026-02-11,1
CUST1355,C113,High-value,2026-03-11,Email,1997.92,48436,3674,,,,0
CUST1356,C104,New,2026-05-30,Email,2213.47,37727,3273,,,,0
CUST1357,C102,Returning,2026-01-02,Referral,1471.71,22781,2752,224.21,2026-01-02,2026-01-17,1
CUST1358,C110,Returning,2026-02-15,Email,1066.53,38629,3523,,,,0
CUST1359,C110,Returning,2026-02-17,Email,1066.53,38629,3523,,,,0
CUST1360,C117,New,2026-05-17,Google Ads,10644.32,12437,678,,,,0
CUST1361,C114,New,2026-04-11,Email,2692.19,32316,2759,99.44,2026-04-14,2026-04-28,1
CUST1362,C111,Returning,2026-05-10,Organic,283.83,29286,2869,132.82,2026-05-10,2026-05-11,1
CUST1363,C108,New,2026-01-17,Google Ads,6651.28,48252,3070,,,,0
CUST1364,C109,New,2026-04-02,Referral,2024.51,43004,7521,,,,0
CUST1365,C111,New,2026-05-13,Organic,283.83,29286,2869,,,,0
CUST1366,C116,New,2026-04-14,Social Media,4105.29,18332,760,,,,0
CUST1367,C105,High-value,2026-04-20,Email,1160.94,19694,1758,,,,0
CUST1368,C106,New,2026-01-31,Email,1091.81,30669,2557,,,,0
CUST1369,C113,New,2026-03-09,Email,1997.92,48436,3674,,,,0
CUST1370,C112,New,2026-07-07,Referral,1998.97,31403,3948,,,,0
CUST1371,C107,Returning,2026-05-17,Organic,332.46,28437,3328,,,,0
CUST1372,C109,Returning,2026-04-09,Referral,2024.51,43004,7521,117.98,2026-04-09,2026-04-18,1
CUST1373,C108,New,2026-01-15,Google Ads,6651.28,48252,3070,,,,0
CUST1374,C117,Returning,2026-05-15,Google Ads,10644.32,12437,678,,,,0
CUST1375,C101,Returning,2026-05-12,Organic,436.8,25238,2315,,,,0
CUST1376,C104,High-value,2026-05-28,Email,2213.47,37727,3273,485.09,2026-05-30,2026-06-06,1
CUST1377,C104,Returning,2026-05-23,Email,2213.47,37727,3273,,,,0
CUST1378,C105,New,2026-04-22,Email,1160.94,19694,1758,89.48,2026-04-26,2026-05-07,1
CUST1379,C118,New,2026-06-01,Social Media,3958.87,5703,233,113.55,2026-06-03,2026-06-05,1
CUST1380,C107,New,2026-05-21,Organic,332.46,28437,3328,102.5,2026-05-23,2026-05-25,1
CUST1381,C115,New,2026-02-24,Email,723.62,17419,1486,,,,0
CUST1382,C112,High-value,2026-07-05,Referral,1998.97,31403,3948,,,,0
CUST1383,C100,New,2026-06-27,Social Media,3414.76,42902,1643,,,,0
CUST1384,C119,New,2026-05-28,Social Media,5838.57,24053,917,,,,0
CUST1385,C116,Returning,2026-04-10,Social Media,4105.29,18332,760,,,,0
CUST1386,C106,Returning,2026-01-28,Email,1091.81,30669,2557,,,,0
CUST1387,C112,New,2026-07-05,Referral,1998.97,31403,3948,,,,0
CUST1388,C103,New,2026-01-06,Google Ads,9052.37,46699,2464,,,,0
CUST1389,C103,New,2026-01-13,Google Ads,9052.37,46699,2464,,,,0
CUST1390,C105,Returning,2026-04-21,Email,1160.94,19694,1758,,,,0
CUST1391,C118,New,2026-06-02,Social Media,3958.87,5703,233,,,,0
CUST1392,C111,New,2026-05-07,Organic,283.83,29286,2869,,,,0
CUST1393,C106,Returning,2026-02-03,Email,1091.81,30669,2557,,,,0
CUST1394,C109,New,2026-04-08,Referral,2024.51,43004,7521,88.62,2026-04-10,2026-04-16,1
CUST1395,C118,Returning,2026-06-02,Social Media,3958.87,5703,233,,,,0
CUST1396,C106,New,2026-01-31,Email,1091.81,30669,2557,,,,0
CUST1397,C102,New,2026-01-08,Referral,1471.71,22781,2752,,,,0
CUST1398,C112,High-value,2026-06-30,Referral,1998.97,31403,3948,,,,0
CUST1399,C112,Returning,2026-07-04,Referral,1998.97,31403,3948,,,,0
CUST1400,C117,New,2026-05-19,Google Ads,10644.32,12437,678,,,,0
CUST1401,C119,Returning,2026-06-01,Social Media,5838.57,24053,917,,,,0
CUST1402,C107,Returning,2026-05-19,Organic,332.46,28437,3328,,,,0
CUST1403,C108,Returning,2026-01-16,Google Ads,6651.28,48252,3070,,,,0
CUST1404,C106,New,2026-02-05,Email,1091.81,30669,2557,,,,0
CUST1405,C100,High-value,2026-06-30,Social Media,3414.76,42902,1643,,,,0
CUST1406,C102,New,2026-01-09,Referral,1471.71,22781,2752,,,,0
CUST1407,C112,New,2026-06-28,Referral,1998.97,31403,3948,,,,0
CUST1408,C116,New,2026-04-08,Social Media,4105.29,18332,760,,,,0
CUST1409,C100,New,2026-06-28,Social Media,3414.76,42902,1643,,,,0
CUST1410,C105,Returning,2026-04-15,Email,1160.94,19694,1758,153.43,2026-04-15,2026-05-04,1
CUST1411,C105,New,2026-04-13,Email,1160.94,19694,1758,,,,0
CUST1412,C111,New,2026-05-10,Organic,283.83,29286,2869,,,,0
CUST1413,C112,High-value,2026-07-04,Referral,1998.97,31403,3948,409.4,2026-07-07,2026-07-21,1
CUST1414,C112,New,2026-07-07,Referral,1998.97,31403,3948,,,,0
CUST1415,C114,New,2026-04-13,Email,2692.19,32316,2759,,,,0
CUST1416,C115,New,2026-02-25,Email,723.62,17419,1486,70.48,2026-02-25,2026-02-28,1
CUST1417,C110,New,2026-02-20,Email,1066.53,38629,3523,57.11,2026-02-21,2026-02-28,1
CUST1418,C104,New,2026-05-26,Email,2213.47,37727,3273,,,,0
CUST1419,C103,Returning,2026-01-09,Google Ads,9052.37,46699,2464,,,,0
CUST1420,C102,New,2026-01-01,Referral,1471.71,22781,2752,92.79,2026-01-03,2026-01-10,1
CUST1421,C118,New,2026-06-09,Social Media,3958.87,5703,233,,,,0
CUST1422,C119,Returning,2026-05-27,Social Media,5838.57,24053,917,130.49,2026-05-29,2026-06-02,1
CUST1423,C117,Returning,2026-05-17,Google Ads,10644.32,12437,678,,,,0
CUST1424,C114,New,2026-04-06,Email,2692.19,32316,2759,,,,0
CUST1425,C108,Returning,2026-01-21,Google Ads,6651.28,48252,3070,130.0,2026-01-22,2026-01-27,1
CUST1426,C116,New,2026-04-06,Social Media,4105.29,18332,760,,,,0
CUST1427,C113,New,2026-03-05,Email,1997.92,48436,3674,,,,0
CUST1428,C114,Returning,2026-04-07,Email,2692.19,32316,2759,,,,0
CUST1429,C100,New,2026-06-28,Social Media,3414.76,42902,1643,,,,0
CUST1430,C102,High-value,2026-01-10,Referral,1471.71,22781,2752,320.12,2026-01-12,2026-01-29,1
CUST1431,C115,New,2026-02-27,Email,723.62,17419,1486,,,,0
CUST1432,C110,Returning,2026-02-11,Email,1066.53,38629,3523,127.75,2026-02-13,2026-02-17,1
CUST1433,C111,New,2026-05-13,Organic,283.83,29286,2869,58.03,2026-05-15,2026-05-28,1
CUST1434,C109,Returning,2026-03-31,Referral,2024.51,43004,7521,,,,0
CUST1435,C115,Returning,2026-02-21,Email,723.62,17419,1486,,,,0
CUST1436,C107,Returning,2026-05-22,Organic,332.46,28437,3328,,,,0
CUST1437,C105,New,2026-04-14,Email,1160.94,19694,1758,,,,0
CUST1438,C111,Returning,2026-05-04,Organic,283.83,29286,2869,,,,0
CUST1439,C107,Returning,2026-05-22,Organic,332.46,28437,3328,,,,0
CUST1440,C103,Returning,2026-01-06,Google Ads,9052.37,46699,2464,,,,0
CUST1441,C107,Returning,2026-05-22,Organic,332.46,28437,3328,,,,0
CUST1442,C117,Returning,2026-05-21,Google Ads,10644.32,12437,678,,,,0
CUST1443,C104,New,2026-05-29,Email,2213.47,37727,3273,,,,0
CUST1444,C108,New,2026-01-16,Google Ads,6651.28,48252,3070,,,,0
CUST1445,C103,New,2026-01-13,Google Ads,9052.37,46699,2464,,,,0
CUST1446,C116,New,2026-04-13,Social Media,4105.29,18332,760,,,,0
CUST1447,C108,High-value,2026-01-24,Google Ads,6651.28,48252,3070,,,,0
CUST1448,C100,Returning,2026-06-24,Social Media,3414.76,42902,1643,,,,0
CUST1449,C119,High-value,2026-05-29,Social Media,5838.57,24053,917,,,,0
CUST1450,C112,New,2026-07-07,Referral,1998.97,31403,3948,,,,0
CUST1451,C115,High-value,2026-02-26,Email,723.62,17419,1486,,,,0
CUST1452,C112,Returning,2026-07-03,Referral,1998.97,31403,3948,185.91,2026-07-04,2026-07-20,1
CUST1453,C113,Returning,2026-03-09,Email,1997.92,48436,3674,,,,0
CUST1454,C102,Returning,2026-01-06,Referral,1471.71,22781,2752,,,,0
CUST1455,C105,New,2026-04-22,Email,1160.94,19694,1758,81.69,2026-04-22,2026-05-08,1
CUST1456,C117,Returning,2026-05-18,Google Ads,10644.32,12437,678,,,,0
CUST1457,C118,Returning,2026-06-02,Social Media,3958.87,5703,233,172.38,2026-06-04,2026-06-06,1
CUST1458,C104,New,2026-05-27,Email,2213.47,37727,3273,,,,0
CUST1459,C114,New,2026-04-08,Email,2692.19,32316,2759,,,,0
CUST1460,C101,High-value,2026-05-17,Organic,436.8,25238,2315,,,,0
CUST1461,C109,High-value,2026-04-06,Referral,2024.51,43004,7521,,,,0
CUST1462,C117,High-value,2026-05-19,Google Ads,10644.32,12437,678,,,,0
CUST1463,C112,Returning,2026-06-29,Referral,1998.97,31403,3948,,,,0
CUST1464,C104,New,2026-05-30,Email,2213.47,37727,3273,96.77,2026-06-02,2026-06-20,1
CUST1465,C100,New,2026-06-28,Social Media,3414.76,42902,1643,,,,0
CUST1466,C100,New,2026-07-02,Social Media,3414.76,42902,1643,,,,0
CUST1467,C117,New,2026-05-21,Google Ads,10644.32,12437,678,118.24,2026-05-22,2026-05-23,1
CUST1468,C114,New,2026-04-10,Email,2692.19,32316,2759,60.37,2026-04-14,2026-05-02,1
CUST1469,C116,New,2026-04-12,Social Media,4105.29,18332,760,,,,0
CUST1470,C110,New,2026-02-19,Email,1066.53,38629,3523,82.75,2026-02-20,2026-02-28,1
CUST1471,C116,High-value,2026-04-09,Social Media,4105.29,18332,760,358.69,2026-04-09,2026-04-20,1
CUST1472,C112,New,2026-06-29,Referral,1998.97,31403,3948,,,,0
CUST1473,C100,High-value,2026-07-02,Social Media,3414.76,42902,1643,,,,0
CUST1474,C101,Returning,2026-05-12,Organic,436.8,25238,2315,,,,0
CUST1475,C108,New,2026-01-17,Google Ads,6651.28,48252,3070,,,,0
CUST1476,C102,New,2026-01-10,Referral,1471.71,22781,2752,,,,0
CUST1477,C100,New,2026-06-25,Social Media,3414.76,42902,1643,86.51,2026-06-26,2026-07-11,1
CUST1478,C115,New,2026-02-23,Email,723.62,17419,1486,,,,0
CUST1479,C105,Returning,2026-04-18,Email,1160.94,19694,1758,215.46,2026-04-22,2026-05-08,1
CUST1480,C116,New,2026-04-08,Social Media,4105.29,18332,760,102.33,2026-04-11,2026-04-28,1
CUST1481,C104,New,2026-05-31,Email,2213.47,37727,3273,98.36,2026-06-04,2026-06-21,1
CUST1482,C104,New,2026-05-29,Email,2213.47,37727,3273,,,,0
CUST1483,C105,High-value,2026-04-18,Email,1160.94,19694,1758,,,,0
CUST1484,C102,Returning,2026-01-07,Referral,1471.71,22781,2752,157.95,2026-01-08,2026-01-20,1
CUST1485,C104,Returning,2026-05-22,Email,2213.47,37727,3273,,,,0
CUST1486,C104,New,2026-05-24,Email,2213.47,37727,3273,,,,0
CUST1487,C109,Returning,2026-04-02,Referral,2024.51,43004,7521,,,,0
CUST1488,C109,Returning,2026-04-01,Referral,2024.51,43004,7521,185.53,2026-04-05,2026-04-15,1
CUST1489,C118,Returning,2026-06-06,Social Media,3958.87,5703,233,,,,0
CUST1490,C116,High-value,2026-04-14,Social Media,4105.29,18332,760,,,,0
CUST1491,C113,New,2026-03-07,Email,1997.92,48436,3674,,,,0
CUST1492,C108,High-value,2026-01-19,Google Ads,6651.28,48252,3070,,,,0
CUST1493,C113,High-value,2026-03-06,Email,1997.92,48436,3674,,,,0
CUST1494,C100,New,2026-07-02,Social Media,3414.76,42902,1643,,,,0
CUST1495,C118,New,2026-06-03,Social Media,3958.87,5703,233,,,,0
CUST1496,C112,High-value,2026-07-02,Referral,1998.97,31403,3948,290.36,2026-07-03,2026-07-09,1
CUST1497,C112,New,2026-06-28,Referral,1998.97,31403,3948,,,,0
CUST1498,C103,Returning,2026-01-06,Google Ads,9052.37,46699,2464,,,,0
CUST1499,C100,High-value,2026-07-02,Social Media,3414.76,42902,1643,,,,0
CUST1500,C116,Returning,2026-04-07,Social Media,4105.29,18332,760,,,,0
CUST1501,C107,New,2026-05-21,Organic,332.46,28437,3328,,,,0
CUST1502,C101,Returning,2026-05-18,Organic,436.8,25238,2315,,,,0
CUST1503,C107,New,2026-05-19,Organic,332.46,28437,3328,,,,0
CUST1504,C106,Returning,2026-02-01,Email,1091.81,30669,2557,,,,0
CUST1505,C101,New,2026-05-14,Organic,436.8,25238,2315,,,,0
CUST1506,C102,Returning,2026-01-07,Referral,1471.71,22781,2752,175.35,2026-01-10,2026-01-18,1
CUST1507,C117,Returning,2026-05-21,Google Ads,10644.32,12437,678,,,,0
CUST1508,C111,Returning,2026-05-06,Organic,283.83,29286,2869,,,,0
CUST1509,C100,Returning,2026-06-29,Social Media,3414.76,42902,1643,,,,0
CUST1510,C111,Returning,2026-05-13,Organic,283.83,29286,2869,,,,0
CUST1511,C104,Returning,2026-05-30,Email,2213.47,37727,3273,,,,0
CUST1512,C116,New,2026-04-15,Social Media,4105.29,18332,760,91.44,2026-04-18,2026-05-01,1
CUST1513,C115,Returning,2026-02-21,Email,723.62,17419,1486,,,,0
CUST1514,C114,New,2026-04-08,Email,2692.19,32316,2759,,,,0
CUST1515,C114,High-value,2026-04-07,Email,2692.19,32316,2759,,,,0
CUST1516,C104,New,2026-05-29,Email,2213.47,37727,3273,78.18,2026-05-29,2026-05-31,1
CUST1517,C113,New,2026-03-10,Email,1997.92,48436,3674,,,,0
CUST1518,C101,Returning,2026-05-12,Organic,436.8,25238,2315,,,,0
CUST1519,C110,New,2026-02-16,Email,1066.53,38629,3523,68.9,2026-02-19,2026-03-10,1
CUST1520,C118,New,2026-06-02,Social Media,3958.87,5703,233,107.68,2026-06-04,2026-06-14,1
CUST1521,C106,Returning,2026-02-03,Email,1091.81,30669,2557,,,,0
CUST1522,C105,Returning,2026-04-22,Email,1160.94,19694,1758,,,,0
CUST1523,C101,Returning,2026-05-13,Organic,436.8,25238,2315,111.46,2026-05-17,2026-05-21,1
CUST1524,C105,New,2026-04-22,Email,1160.94,19694,1758,,,,0
CUST1525,C117,Returning,2026-05-20,Google Ads,10644.32,12437,678,,,,0
CUST1526,C101,New,2026-05-11,Organic,436.8,25238,2315,,,,0
CUST1527,C117,Returning,2026-05-16,Google Ads,10644.32,12437,678,,,,0
CUST1528,C114,Returning,2026-04-08,Email,2692.19,32316,2759,,,,0
CUST1529,C118,Returning,2026-06-05,Social Media,3958.87,5703,233,,,,0
CUST1530,C101,New,2026-05-20,Organic,436.8,25238,2315,60.46,2026-05-24,2026-06-05,1
CUST1531,C119,New,2026-05-24,Social Media,5838.57,24053,917,,,,0
CUST1532,C105,New,2026-04-21,Email,1160.94,19694,1758,,,,0
CUST1533,C100,New,2026-06-29,Social Media,3414.76,42902,1643,,,,0
CUST1534,C114,New,2026-04-12,Email,2692.19,32316,2759,84.19,2026-04-13,2026-05-01,1
CUST1535,C109,Returning,2026-04-04,Referral,2024.51,43004,7521,,,,0
CUST1536,C118,New,2026-06-08,Social Media,3958.87,5703,233,,,,0
CUST1537,C116,High-value,2026-04-06,Social Media,4105.29,18332,760,,,,0
CUST1538,C104,New,2026-05-26,Email,2213.47,37727,3273,,,,0
CUST1539,C103,Returning,2026-01-14,Google Ads,9052.37,46699,2464,135.31,2026-01-17,2026-01-24,1
CUST1540,C109,Returning,2026-04-05,Referral,2024.51,43004,7521,194.45,2026-04-05,2026-04-09,1
CUST1541,C116,New,2026-04-12,Social Media,4105.29,18332,760,,,,0
CUST1542,C109,New,2026-04-03,Referral,2024.51,43004,7521,,,,0
CUST1543,C116,Returning,2026-04-06,Social Media,4105.29,18332,760,,,,0
CUST1544,C119,New,2026-05-30,Social Media,5838.57,24053,917,,,,0
CUST1545,C104,High-value,2026-05-31,Email,2213.47,37727,3273,,,,0
CUST1546,C101,Returning,2026-05-14,Organic,436.8,25238,2315,,,,0
CUST1547,C105,High-value,2026-04-15,Email,1160.94,19694,1758,,,,0
CUST1548,C101,New,2026-05-17,Organic,436.8,25238,2315,,,,0
CUST1549,C112,Returning,2026-06-29,Referral,1998.97,31403,3948,,,,0
CUST1550,C110,Returning,2026-02-18,Email,1066.53,38629,3523,,,,0
CUST1551,C110,Returning,2026-02-16,Email,1066.53,38629,3523,,,,0
CUST1552,C115,New,2026-02-27,Email,723.62,17419,1486,,,,0
CUST1553,C110,Returning,2026-02-15,Email,1066.53,38629,3523,,,,0
CUST1554,C118,New,2026-06-08,Social Media,3958.87,5703,233,96.59,2026-06-08,2026-06-15,1
CUST1555,C114,Returning,2026-04-10,Email,2692.19,32316,2759,,,,0
CUST1556,C115,New,2026-02-25,Email,723.62,17419,1486,,,,0
CUST1557,C110,High-value,2026-02-13,Email,1066.53,38629,3523,527.21,2026-02-13,2026-02-23,1
CUST1558,C115,New,2026-02-21,Email,723.62,17419,1486,76.78,2026-02-23,2026-03-10,1
CUST1559,C107,Returning,2026-05-18,Organic,332.46,28437,3328,193.86,2026-05-21,2026-06-02,1
CUST1560,C103,High-value,2026-01-12,Google Ads,9052.37,46699,2464,,,,0
CUST1561,C107,Returning,2026-05-17,Organic,332.46,28437,3328,,,,0
CUST1562,C103,Returning,2026-01-11,Google Ads,9052.37,46699,2464,,,,0
CUST1563,C102,New,2026-01-05,Referral,1471.71,22781,2752,,,,0
CUST1564,C102,High-value,2026-01-03,Referral,1471.71,22781,2752,,,,0
CUST1565,C117,New,2026-05-18,Google Ads,10644.32,12437,678,111.19,2026-05-18,2026-05-19,1
CUST1566,C118,Returning,2026-06-08,Social Media,3958.87,5703,233,,,,0
CUST1567,C118,Returning,2026-06-01,Social Media,3958.87,5703,233,,,,0
CUST1568,C104,Returning,2026-05-29,Email,2213.47,37727,3273,146.43,2026-05-31,2026-06-18,1
CUST1569,C117,New,2026-05-20,Google Ads,10644.32,12437,678,,,,0
CUST1570,C109,Returning,2026-04-02,Referral,2024.51,43004,7521,145.79,2026-04-06,2026-04-22,1
CUST1571,C105,Returning,2026-04-14,Email,1160.94,19694,1758,212.99,2026-04-15,2026-04-20,1
CUST1572,C100,New,2026-06-30,Social Media,3414.76,42902,1643,,,,0
CUST1573,C104,High-value,2026-05-26,Email,2213.47,37727,3273,,,,0
CUST1574,C108,New,2026-01-19,Google Ads,6651.28,48252,3070,59.19,2026-01-22,2026-02-10,1
CUST1575,C111,New,2026-05-13,Organic,283.83,29286,2869,78.41,2026-05-16,2026-05-20,1
CUST1576,C113,New,2026-03-08,Email,1997.92,48436,3674,63.6,2026-03-12,2026-03-18,1
CUST1577,C101,New,2026-05-14,Organic,436.8,25238,2315,,,,0
CUST1578,C116,High-value,2026-04-10,Social Media,4105.29,18332,760,289.27,2026-04-13,2026-04-30,1
CUST1579,C113,New,2026-03-07,Email,1997.92,48436,3674,,,,0
CUST1580,C112,New,2026-07-03,Referral,1998.97,31403,3948,,,,0
CUST1581,C108,New,2026-01-18,Google Ads,6651.28,48252,3070,,,,0
CUST1582,C114,Returning,2026-04-07,Email,2692.19,32316,2759,,,,0
CUST1583,C114,Returning,2026-04-14,Email,2692.19,32316,2759,,,,0
CUST1584,C110,New,2026-02-12,Email,1066.53,38629,3523,,,,0
CUST1585,C115,New,2026-03-01,Email,723.62,17419,1486,,,,0
CUST1586,C116,High-value,2026-04-15,Social Media,4105.29,18332,760,,,,0
CUST1587,C103,New,2026-01-10,Google Ads,9052.37,46699,2464,,,,0
CUST1588,C100,New,2026-07-02,Social Media,3414.76,42902,1643,,,,0
CUST1589,C107,New,2026-05-25,Organic,332.46,28437,3328,,,,0
CUST1590,C116,Returning,2026-04-08,Social Media,4105.29,18332,760,,,,0
CUST1591,C102,New,2026-01-01,Referral,1471.71,22781,2752,,,,0
CUST1592,C119,Returning,2026-05-23,Social Media,5838.57,24053,917,,,,0
CUST1593,C114,New,2026-04-08,Email,2692.19,32316,2759,,,,0
CUST1594,C114,High-value,2026-04-10,Email,2692.19,32316,2759,,,,0
CUST1595,C113,New,2026-03-06,Email,1997.92,48436,3674,63.22,2026-03-09,2026-03-16,1
CUST1596,C113,Returning,2026-03-12,Email,1997.92,48436,3674,,,,0
CUST1597,C101,New,2026-05-19,Organic,436.8,25238,2315,,,,0
CUST1598,C112,New,2026-06-30,Referral,1998.97,31403,3948,,,,0
CUST1599,C113,Returning,2026-03-06,Email,1997.92,48436,3674,,,,0
CUST1600,C118,New,2026-06-04,Social Media,3958.87,5703,233,,,,0
CUST1601,C106,High-value,2026-01-28,Email,1091.81,30669,2557,,,,0
CUST1602,C102,High-value,2026-01-06,Referral,1471.71,22781,2752,,,,0
CUST1603,C114,High-value,2026-04-12,Email,2692.19,32316,2759,418.0,2026-04-15,2026-04-22,1
CUST1604,C113,New,2026-03-12,Email,1997.92,48436,3674,,,,0
CUST1605,C110,Returning,2026-02-16,Email,1066.53,38629,3523,,,,0
CUST1606,C114,New,2026-04-08,Email,2692.19,32316,2759,99.97,2026-04-11,2026-04-20,1
CUST1607,C112,High-value,2026-07-02,Referral,1998.97,31403,3948,,,,0
CUST1608,C117,Returning,2026-05-15,Google Ads,10644.32,12437,678,139.71,2026-05-17,2026-05-30,1
CUST1609,C105,Returning,2026-04-17,Email,1160.94,19694,1758,,,,0
CUST1610,C102,New,2026-01-08,Referral,1471.71,22781,2752,,,,0
CUST1611,C118,Returning,2026-06-07,Social Media,3958.87,5703,233,,,,0
CUST1612,C114,New,2026-04-11,Email,2692.19,32316,2759,110.38,2026-04-13,2026-04-27,1
CUST1613,C104,Returning,2026-05-22,Email,2213.47,37727,3273,157.51,2026-05-23,2026-06-08,1
CUST1614,C109,New,2026-04-07,Referral,2024.51,43004,7521,,,,0
CUST1615,C106,Returning,2026-02-03,Email,1091.81,30669,2557,221.19,2026-02-06,2026-02-15,1
CUST1616,C116,Returning,2026-04-07,Social Media,4105.29,18332,760,219.5,2026-04-11,2026-04-26,1
CUST1617,C106,Returning,2026-01-30,Email,1091.81,30669,2557,,,,0
CUST1618,C111,New,2026-05-05,Organic,283.83,29286,2869,,,,0
CUST1619,C116,Returning,2026-04-09,Social Media,4105.29,18332,760,,,,0
CUST1620,C112,New,2026-07-07,Referral,1998.97,31403,3948,105.49,2026-07-07,2026-07-12,1
CUST1621,C119,New,2026-05-29,Social Media,5838.57,24053,917,,,,0
CUST1622,C103,New,2026-01-13,Google Ads,9052.37,46699,2464,,,,0
CUST1623,C109,New,2026-04-07,Referral,2024.51,43004,7521,,,,0
CUST1624,C102,New,2026-01-09,Referral,1471.71,22781,2752,,,,0
CUST1625,C108,Returning,2026-01-22,Google Ads,6651.28,48252,3070,,,,0
CUST1626,C112,New,2026-06-29,Referral,1998.97,31403,3948,,,,0
CUST1627,C117,New,2026-05-18,Google Ads,10644.32,12437,678,115.67,2026-05-19,2026-06-06,1
CUST1628,C114,High-value,2026-04-07,Email,2692.19,32316,2759,,,,0
CUST1629,C103,New,2026-01-06,Google Ads,9052.37,46699,2464,,,,0
CUST1630,C114,Returning,2026-04-09,Email,2692.19,32316,2759,,,,0
CUST1631,C101,Returning,2026-05-11,Organic,436.8,25238,2315,,,,0
CUST1632,C114,High-value,2026-04-10,Email,2692.19,32316,2759,,,,0
CUST1633,C107,Returning,2026-05-22,Organic,332.46,28437,3328,,,,0
