customer_id,campaign_id,segment,signup_date
CUST3940,C118,High-value,2026-06-02
CUST3941,C114,High-value,2026-04-07
CUST3942,C114,New,2026-04-10
CUST3943,C103,New,2026-01-05
CUST3944,C106,Returning,2026-02-04
CUST3945,C112,Returning,2026-07-04
CUST3946,C102,New,2026-01-03
CUST3947,C115,New,2026-02-24
CUST3948,C108,New,2026-01-20
CUST3949,C107,Returning,2026-05-19
CUST3950,C119,New,2026-05-29
CUST3951,C112,New,2026-07-03
CUST3952,C116,Returning,2026-04-14
CUST3953,C116,Returning,2026-04-10
CUST3954,C116,New,2026-04-09
CUST3955,C100,Returning,2026-06-26
CUST3956,C107,Returning,2026-05-26
CUST3957,C118,New,2026-05-31
CUST3958,C105,New,2026-04-15
CUST3959,C102,New,2026-01-03
CUST3960,C104,New,2026-05-28
CUST3961,C112,High-value,2026-07-04
CUST3962,C114,New,2026-04-06
CUST3963,C113,Returning,2026-03-06
CUST3964,C115,New,2026-02-28
CUST3965,C117,New,2026-05-20
CUST3966,C110,Returning,2026-02-17
CUST3967,C102,New,2026-01-07
CUST3968,C109,New,2026-04-07
CUST3969,C109,New,2026-04-05
CUST3970,C115,New,2026-02-23
CUST3971,C111,Returning,2026-05-04
CUST3972,C101,New,2026-05-17
CUST3973,C108,High-value,2026-01-15
CUST3974,C102,Returning,2026-01-01
CUST3975,C114,New,2026-04-14
CUST3976,C102,New,2026-01-10
CUST3977,C118,New,2026-06-06
CUST3978,C117,Returning,2026-05-15
CUST3979,C107,New,2026-05-22
CUST3980,C116,Returning,2026-04-06
CUST3981,C107,New,2026-05-23
CUST3982,C106,Returning,2026-02-01
CUST3983,C106,New,2026-01-30
CUST3984,C102,High-value,2026-01-07
CUST3985,C100,New,2026-06-26
CUST3986,C103,New,2026-01-05
CUST3987,C104,New,2026-05-25
CUST3988,C100,New,2026-06-26
CUST3989,C114,High-value,2026-04-06
CUST3990,C104,New,2026-05-23
CUST3991,C112,New,2026-07-02
CUST3992,C107,Returning,2026-05-24
CUST3993,C107,New,2026-05-17
CUST3994,C104,Returning,2026-05-25
CUST3995,C108,Returning,2026-01-18
CUST3996,C100,New,2026-06-28
CUST3997,C103,High-value,2026-01-11
CUST3998,C102,New,2026-01-08
CUST3999,C101,New,2026-05-16
